Protein Name	EC#	Reference	Organism	GenBank	Uniprot	PDB/3D	Taxonomy	Nrow_before_sepGenbank	FamilyName
endo-β-N-acetylglucosaminidase (NixF;XCC2889)	3.2.1.14	pubmed	Xanthomonas campestris pv. campestris str. ATCC 33913	AAM42161.1	Q8P6S6		Bacteria	100	GH18
chitinase A (ChiA)	3.2.1.14	doi	Xanthomonas sp. AK	BAA36460.1	Q9Z493		Bacteria	100	GH18
chitinase A (ChiA;PD_1826;PD1826)	3.2.1.14	pubmed	Xylella fastidiosa Temecula1	AAO29659.1	Q87AJ8		Bacteria	100	GH18
chitinase (Chi1) (Yen-Tc subunit)	3.2.1.14	pubmed	Yersinia sp. MH-1 / Yersinia entomophaga MH96	ABG33870.1	B6A876	3OA5[A,B]4A5Q[A,B,C,D,E]	Bacteria	100	GH18
chitinase (Chi2) (Yen-Tc subunit)	3.2.1.14	doi	Yersinia sp. MH-1 / Yersinia entomophaga MH96	ABG33867.1	B6A879	4DWS[A,B,C,D]6OGD[C,F,I,L,O]	Bacteria	100	GH18
chitinase (Ac-chitinase)	3.2.1.14	pubmed	Autographa californica nucleopolyhedrovirus	AAA66756.1			Viruses	13	GH18
chitinase (ChiA;ACNVgp127)	3.2.1.14	pubmed	Autographa californica nucleopolyhedrovirus	NP_054156.1	P41684		Viruses	13	GH18
chitinase (ChiA;Chi-A;orf126;BmNPVgp110)	3.2.1.14	pubmed	Bombyx mori nucleopolyhedrovirus T3	AAC63792.1	O92482		Viruses	13	GH18
chitinase (ChiA;Chi-A;orf126;BmNPVgp110)	3.2.1.14	pubmed	Bombyx mori nucleopolyhedrovirus T3	NP_047523.1	O92482		Viruses	13	GH18
chitinase (ChiA;Chi;ORF10)	3.2.1.14	pubmed	Cydia pomonella granulosis virus (isolate Mexican)	AAK70677.1	A0A097P1R0O91465		Viruses	13	GH18
chitinase (ChiA;Chi;ORF10)	3.2.1.14	pubmed	Cydia pomonella granulosis virus (isolate Mexican)	BAA31200.1	A0A097P1R0O91465		Viruses	13	GH18
chitinase (ChiA;Chi;ORF10)	3.2.1.14	pubmed	Cydia pomonella granulosis virus (isolate Mexican)	NP_148794.1	A0A097P1R0O91465		Viruses	13	GH18
chitinase (Chi;DkChi)	3.2.1.14	pubmed	Dendrolimus kikuchii nucleopolyhedrovirus	AFP66961.1	J9QJL6		Viruses	13	GH18
exochitinase (Chi;Orf110)	3.2.1.14	pubmed	Epiphyas postvittana nucleopolyhedrovirus	AAK85674.1	Q91GE4		Viruses	13	GH18
exochitinase (Chi;Orf110)	3.2.1.14	pubmed	Epiphyas postvittana nucleopolyhedrovirus	NP_203279.1	Q91GE4		Viruses	13	GH18
chitinase (A260R;PBCV1_A260R)	3.2.1.14	pubmed	Paramecium bursaria Chlorella virus 1	AAC96628.1	O41019Q84577		Viruses	13	GH18
chitinase (A260R;PBCV1_A260R)	3.2.1.14	pubmed	Paramecium bursaria Chlorella virus 1	AAC96628.3	O41019Q84577		Viruses	13	GH18
chitinase (A260R;PBCV1_A260R)	3.2.1.14	pubmed	Paramecium bursaria Chlorella virus 1	AAC97066.2	O41019Q84577		Viruses	13	GH18
chitinase (A260R;PBCV1_A260R)	3.2.1.14	pubmed	Paramecium bursaria Chlorella virus 1	NP_048613.1	O41019Q84577		Viruses	13	GH18
endochitinase (A181/182R;PBCV1_A181/182R)	3.2.1.14	pubmedpubmed	Paramecium bursaria Chlorella virus 1	AAC96549.2	Q84501		Viruses	13	GH18
endochitinase (A181/182R;PBCV1_A181/182R)	3.2.1.14	pubmedpubmed	Paramecium bursaria Chlorella virus 1	AAC96549.3	Q84501		Viruses	13	GH18
endochitinase (A181/182R;PBCV1_A181/182R)	3.2.1.14	pubmedpubmed	Paramecium bursaria Chlorella virus 1	NP_048529.1	Q84501		Viruses	13	GH18
endochitinase (A181/182R;PBCV1_A181/182R)	3.2.1.14	pubmedpubmed	Paramecium bursaria Chlorella virus 1	AAC96549.2	Q84501		Viruses	13	GH18
endochitinase (A181/182R;PBCV1_A181/182R)	3.2.1.14	pubmedpubmed	Paramecium bursaria Chlorella virus 1	AAC96549.3	Q84501		Viruses	13	GH18
endochitinase (A181/182R;PBCV1_A181/182R)	3.2.1.14	pubmedpubmed	Paramecium bursaria Chlorella virus 1	NP_048529.1	Q84501		Viruses	13	GH18
bimodular exo-chitinase / β-N-acetylglucosaminidase  (vChti-1)	3.2.1.14	pubmedpubmed	Paramecium bursaria Chlorella virus CVK2	BAA78554.1	Q9WAX4		Viruses	13	GH18
bimodular exo-chitinase / β-N-acetylglucosaminidase  (vChti-1)	3.2.1.143.2.1.52	pubmedpubmedpubmed	Paramecium bursaria Chlorella virus CVK2	BAA78554.1	Q9WAX4		Viruses	13	GH18
chitinase A (ChiA)	3.2.1.14	doi	Spodoptera litura nucleopolyhedrovirus	AGN92862.1	U3LWZ3		Viruses	13	GH18
chitinase (pRYA1) (frameshift)	3.2.1.14	pubmed	Aeromonas sp. 10S-24	BAA76716.1	Q9WXI9		Bacteria	98	GH19
chitinase B (ChiB)	3.2.1.14	pubmed	Burkholderia gladioli CHB101	BAA92252.1	Q9LBM0		Bacteria	98	GH19
chitinase N (ChiN)	3.2.1.14	pubmed	Chitiniphilus shinanonensis SAY3	BAK53965.1	F8WSX8		Bacteria	98	GH19
chitinase I (Chi-1)	3.2.1.14	pubmed	Niallia circulans KA-304	BAD92016.1	Q59I46		Bacteria	98	GH19
chitinase (ChiB)	3.2.1.14	pubmed	Nocardiopsis prasina OPC-131	BAC45252.1	Q8GI53		Bacteria	98	GH19
chitinase (Chi19;PtChi19;PTD2_01021)	3.2.1.14	doi	Pseudoalteromonas tunicata D2 / CCUG 44952T	EAR30107.1	A4C3H5		Bacteria	98	GH19
chitinase F (ChiF;SC5H1.29c;SCO7263) (Chi19F)	3.2.1.14	pubmed	Streptomyces coelicolor A3(2)	CAB42954.1	Q9RHK9Q9S6T0Q9Z9M6		Bacteria	98	GH19
chitinase F (ChiF;SC5H1.29c;SCO7263) (Chi19F)	3.2.1.14	pubmed	Streptomyces coelicolor A3(2)	BAA75646.1	Q9RHK9Q9S6T0Q9Z9M6		Bacteria	98	GH19
chitinase F (ChiF;SC5H1.29c;SCO7263) (Chi19F)	3.2.1.14	pubmed	Streptomyces coelicolor A3(2)	BAA84194.1	Q9RHK9Q9S6T0Q9Z9M6		Bacteria	98	GH19
chitinase F (ChiF;SC5H1.29c;SCO7263) (Chi19F)	3.2.1.14	pubmed	Streptomyces coelicolor A3(2)	NP_631319.1	Q9RHK9Q9S6T0Q9Z9M6		Bacteria	98	GH19
chitinase G (ChiG;SCO0482;SCF80.03;SCF34.01) (Chi19G)	3.2.1.14	pubmed	Streptomyces coelicolor A3(2)	CAD55444.1	Q8CK55Q9Z9M4	2CJL[A,B]	Bacteria	98	GH19
chitinase G (ChiG;SCO0482;SCF80.03;SCF34.01) (Chi19G)	3.2.1.14	pubmed	Streptomyces coelicolor A3(2)	BAA75648.1	Q8CK55Q9Z9M4	2CJL[A,B]	Bacteria	98	GH19
chitinase G (ChiG;SCO0482;SCF80.03;SCF34.01) (Chi19G)	3.2.1.14	pubmed	Streptomyces coelicolor A3(2)	CAB57191.1	Q8CK55Q9Z9M4	2CJL[A,B]	Bacteria	98	GH19
chitinase G (ChiG;SCO0482;SCF80.03;SCF34.01) (Chi19G)	3.2.1.14	pubmed	Streptomyces coelicolor A3(2)	NP_733504.1	Q8CK55Q9Z9M4	2CJL[A,B]	Bacteria	98	GH19
chitinase A (ChiA)	3.2.1.14	pubmed	Streptomyces cyaneus SP-27	BAG55920.1	B3XZQ2		Bacteria	98	GH19
chitinase C (ChiC)	3.2.1.14	pubmed	Streptomyces griseus HUT 6037	BAA23739.1	O50152	1WVU[A,B]1WVV[A,B]2DBT[A,B,C]	Bacteria	98	GH19
chitinase (Chi30;Chit30)	3.2.1.14	pubmed	Streptomyces olivaceoviridis ATCC 11238	CAB37321.1	Q9Z4P2		Bacteria	98	GH19
chitinase IS (ChiIS)	3.2.1.14	pubmed	Streptomyces sp. MG3	AAT27430.1	Q5J1K1		Bacteria	98	GH19
chitinase (Chi25)	3.2.1.14	pubmed	Streptomyces thermoviolaceus OPC-520	BAA88834.1	Q9RHU4		Bacteria	98	GH19
chitinase (Chi35)	3.2.1.14	pubmed	Streptomyces thermoviolaceus OPC-520	BAA88833.1	Q9RHU5		Bacteria	98	GH19
chitinase (reducing end-specific)	3.2.1.201	pubmed	Vibrio proteolyticus	BAE86996.1	Q25BT4		Bacteria	98	GH19
endolysin (LysAB2)	3.2.1.17	pubmed	Acinetobacter phage phiAB2	ADX62345.1			Viruses	98	GH19
endolysin (ABgp46)	3.2.1.17	pubmed	Acinetobacter phage vB_AbaP_CEB1	ALC76575.1			Viruses	98	GH19
lysozyme (Gp69;ORF69)	3.2.1.17	doi	Microcystis virus Ma-LMM01	BAF36160.1	A0A7I3		Viruses	98	GH19
endolysin (SPN1S_0028)	3.2.1.17	pubmed	Salmonella phage SPN1S	AEX26904.1	H2D0G4	4OK7[A,B,C]	Viruses	98	GH19
bifunctional N-acetylmuramidase / D-,L-endopeptidase (CwlT;YddH;BSU04970)	3.2.1.17	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAB12304.1	A0A6M3Z8B5P96645		Bacteria	34	GH23
bifunctional N-acetylmuramidase / D-,L-endopeptidase (CwlT;YddH;BSU04970)	3.2.1.17	pubmed	Bacillus subtilis subsp. subtilis str. 168	AIY91781.1	A0A6M3Z8B5P96645		Bacteria	34	GH23
bifunctional N-acetylmuramidase / D-,L-endopeptidase (CwlT;YddH;BSU04970)	3.2.1.17	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR80443.1	A0A6M3Z8B5P96645		Bacteria	34	GH23
bifunctional N-acetylmuramidase / D-,L-endopeptidase (CwlT;YddH;BSU04970)	3.2.1.17	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR84656.1	A0A6M3Z8B5P96645		Bacteria	34	GH23
bifunctional N-acetylmuramidase / D-,L-endopeptidase (CwlT;YddH;BSU04970)	3.2.1.17	pubmed	Bacillus subtilis subsp. subtilis str. 168	NP_388378.1	A0A6M3Z8B5P96645		Bacteria	34	GH23
muramidase (BsMpgB;BSU19130;YocA)	3.2.1.17	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAB13805.1			Bacteria	34	GH23
muramidase (BsMpgB;BSU19130;YocA)	3.2.1.17	pubmed	Bacillus subtilis subsp. subtilis str. 168	AIY93230.1			Bacteria	34	GH23
muramidase (BsMpgB;BSU19130;YocA)	3.2.1.17	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR81912.1			Bacteria	34	GH23
muramidase (BsMpgB;BSU19130;YocA)	3.2.1.17	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR86126.1			Bacteria	34	GH23
muramidase (BsMpgB;BSU19130;YocA)	3.2.1.17	pubmed	Bacillus subtilis subsp. subtilis str. 168	NP_389794.1			Bacteria	34	GH23
bifunctional muramidase soluble-lytic transglycosylase (CwlQ;YjbJ;BSU11570)	4.2.2.n13.2.1.17	pubmedpubmed	Bacillus subtilis subsp. subtilis str. 168	AIY92440.1	A0A0A1HAW6A0A6M3ZIK5O31608		Bacteria	34	GH23
bifunctional muramidase soluble-lytic transglycosylase (CwlQ;YjbJ;BSU11570)	4.2.2.n13.2.1.17	pubmedpubmed	Bacillus subtilis subsp. subtilis str. 168	AQR81111.1	A0A0A1HAW6A0A6M3ZIK5O31608		Bacteria	34	GH23
bifunctional muramidase soluble-lytic transglycosylase (CwlQ;YjbJ;BSU11570)	4.2.2.n13.2.1.17	pubmedpubmed	Bacillus subtilis subsp. subtilis str. 168	AQR85325.1	A0A0A1HAW6A0A6M3ZIK5O31608		Bacteria	34	GH23
bifunctional muramidase soluble-lytic transglycosylase (CwlQ;YjbJ;BSU11570)	4.2.2.n13.2.1.17	pubmedpubmed	Bacillus subtilis subsp. subtilis str. 168	CAB09517.1	A0A0A1HAW6A0A6M3ZIK5O31608		Bacteria	34	GH23
bifunctional muramidase soluble-lytic transglycosylase (CwlQ;YjbJ;BSU11570)	4.2.2.n13.2.1.17	pubmedpubmed	Bacillus subtilis subsp. subtilis str. 168	CAB13014.1	A0A0A1HAW6A0A6M3ZIK5O31608		Bacteria	34	GH23
bifunctional muramidase soluble-lytic transglycosylase (CwlQ;YjbJ;BSU11570)	4.2.2.n13.2.1.17	pubmedpubmed	Bacillus subtilis subsp. subtilis str. 168	NP_389039.1	A0A0A1HAW6A0A6M3ZIK5O31608		Bacteria	34	GH23
peptidoglycan lytic transglycosylase (RC10_04025)	4.2.2.n1	pubmed	Campylobacter jejuni CJ677CC047	ALW37381.1		7LAM[A]7LAQ[A]	Bacteria	34	GH23
muramidase (EfMgpB;EF1518)	3.2.1.17	pubmed	Enterococcus faecalis V583	AAO81308.1			Bacteria	34	GH23
muramidase (EfMgpB;EF1518)	3.2.1.17	pubmed	Enterococcus faecalis V583	NP_815238.1			Bacteria	34	GH23
exolytic transglycosylase (MltC;BWG_2685)	4.2.2.n1	pubmed	Escherichia coli BW2952 K-12	ACR63750.1	C5A0N2P0C066	4C5F[A,B]4CFO[A,B]4CFP[A,B]4CHX[A,B]	Bacteria	34	GH23
soluble lytic transglycosylase (SLT;SLTY;B4392;Slt70;EO53_18390)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	AIZ92838.1	P03810P0AGC3	1QSA[A]1QTE[A]1SLY[A]	Bacteria	34	GH23
soluble lytic transglycosylase (SLT;SLTY;B4392;Slt70;EO53_18390)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	AAA24634.1	P03810P0AGC3	1QSA[A]1QTE[A]1SLY[A]	Bacteria	34	GH23
soluble lytic transglycosylase (SLT;SLTY;B4392;Slt70;EO53_18390)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	AAA97288.1	P03810P0AGC3	1QSA[A]1QTE[A]1SLY[A]	Bacteria	34	GH23
soluble lytic transglycosylase (SLT;SLTY;B4392;Slt70;EO53_18390)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	AAC77345.2	P03810P0AGC3	1QSA[A]1QTE[A]1SLY[A]	Bacteria	34	GH23
soluble lytic transglycosylase (SLT;SLTY;B4392;Slt70;EO53_18390)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	ALI37950.1	P03810P0AGC3	1QSA[A]1QTE[A]1SLY[A]	Bacteria	34	GH23
soluble lytic transglycosylase (SLT;SLTY;B4392;Slt70;EO53_18390)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	AMC97248.1	P03810P0AGC3	1QSA[A]1QTE[A]1SLY[A]	Bacteria	34	GH23
soluble lytic transglycosylase (SLT;SLTY;B4392;Slt70;EO53_18390)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	AUG19070.1	P03810P0AGC3	1QSA[A]1QTE[A]1SLY[A]	Bacteria	34	GH23
soluble lytic transglycosylase (SLT;SLTY;B4392;Slt70;EO53_18390)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	AVI54536.1	P03810P0AGC3	1QSA[A]1QTE[A]1SLY[A]	Bacteria	34	GH23
soluble lytic transglycosylase (SLT;SLTY;B4392;Slt70;EO53_18390)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	AYG20839.1	P03810P0AGC3	1QSA[A]1QTE[A]1SLY[A]	Bacteria	34	GH23
soluble lytic transglycosylase (SLT;SLTY;B4392;Slt70;EO53_18390)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	NP_418809.1	P03810P0AGC3	1QSA[A]1QTE[A]1SLY[A]	Bacteria	34	GH23
lytic transglycosylase (MltE;b1193)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	AAC74277.2	P0C960P76009	2Y8P[A,B]3T1Z[A,B]3T21[A,B]3T36[A,B,C,D,E]3T4I[A,B,C,D,E]4HJV[A,B,C,D,E]4HJY[A,B]6GHY[A,B]6GHZ[A,B]6GI3[B]6GI4[B]	Bacteria	34	GH23
lytic transglycosylase (MltE;b1193)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	AAC74277.1	P0C960P76009	2Y8P[A,B]3T1Z[A,B]3T21[A,B]3T36[A,B,C,D,E]3T4I[A,B,C,D,E]4HJV[A,B,C,D,E]4HJY[A,B]6GHY[A,B]6GHZ[A,B]6GI3[B]6GI4[B]	Bacteria	34	GH23
lytic transglycosylase (MltE;b1193)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	AIZ91692.1	P0C960P76009	2Y8P[A,B]3T1Z[A,B]3T21[A,B]3T36[A,B,C,D,E]3T4I[A,B,C,D,E]4HJV[A,B,C,D,E]4HJY[A,B]6GHY[A,B]6GHZ[A,B]6GI3[B]6GI4[B]	Bacteria	34	GH23
lytic transglycosylase (MltE;b1193)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	ALI41030.1	P0C960P76009	2Y8P[A,B]3T1Z[A,B]3T21[A,B]3T36[A,B,C,D,E]3T4I[A,B,C,D,E]4HJV[A,B,C,D,E]4HJY[A,B]6GHY[A,B]6GHZ[A,B]6GI3[B]6GI4[B]	Bacteria	34	GH23
lytic transglycosylase (MltE;b1193)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	AMC98403.1	P0C960P76009	2Y8P[A,B]3T1Z[A,B]3T21[A,B]3T36[A,B,C,D,E]3T4I[A,B,C,D,E]4HJV[A,B,C,D,E]4HJY[A,B]6GHY[A,B]6GHZ[A,B]6GI3[B]6GI4[B]	Bacteria	34	GH23
lytic transglycosylase (MltE;b1193)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	AUG15971.1	P0C960P76009	2Y8P[A,B]3T1Z[A,B]3T21[A,B]3T36[A,B,C,D,E]3T4I[A,B,C,D,E]4HJV[A,B,C,D,E]4HJY[A,B]6GHY[A,B]6GHZ[A,B]6GI3[B]6GI4[B]	Bacteria	34	GH23
lytic transglycosylase (MltE;b1193)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	AVI55710.1	P0C960P76009	2Y8P[A,B]3T1Z[A,B]3T21[A,B]3T36[A,B,C,D,E]3T4I[A,B,C,D,E]4HJV[A,B,C,D,E]4HJY[A,B]6GHY[A,B]6GHZ[A,B]6GI3[B]6GI4[B]	Bacteria	34	GH23
lytic transglycosylase (MltE;b1193)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	AYG19721.1	P0C960P76009	2Y8P[A,B]3T1Z[A,B]3T21[A,B]3T36[A,B,C,D,E]3T4I[A,B,C,D,E]4HJV[A,B,C,D,E]4HJY[A,B]6GHY[A,B]6GHZ[A,B]6GI3[B]6GI4[B]	Bacteria	34	GH23
lytic transglycosylase (MltE;b1193)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. MG1655	NP_415711.1	P0C960P76009	2Y8P[A,B]3T1Z[A,B]3T21[A,B]3T36[A,B,C,D,E]3T4I[A,B,C,D,E]4HJV[A,B,C,D,E]4HJY[A,B]6GHY[A,B]6GHZ[A,B]6GI3[B]6GI4[B]	Bacteria	34	GH23
lytic murein transglycosylase (YfhD;MltF)	4.2.2.n1	pubmed	Escherichia coli str. K-12 substr. W3110	BAE76734.1	P0AGC5		Bacteria	34	GH23
lytic transglycosylase (MltD;HP1572)	4.2.2.n1	pubmed	Helicobacter pylori 26695	AAD08609.1	O26092		Bacteria	34	GH23
lytic transglycosylase (MltD;HP1572)	4.2.2.n1	pubmed	Helicobacter pylori 26695	AFV42796.1	O26092		Bacteria	34	GH23
lytic transglycosylase (MltD;HP1572)	4.2.2.n1	pubmed	Helicobacter pylori 26695	NP_208363.1	O26092		Bacteria	34	GH23
peptidoglycan lytic transglycosylase (Slt;HP0645)	4.2.2.n1	pubmed	Helicobacter pylori 26695	AAD07706.1	O25362		Bacteria	34	GH23
peptidoglycan lytic transglycosylase (Slt;HP0645)	4.2.2.n1	pubmed	Helicobacter pylori 26695	AFV41866.1	O25362		Bacteria	34	GH23
peptidoglycan lytic transglycosylase (Slt;HP0645)	4.2.2.n1	pubmed	Helicobacter pylori 26695	NP_207439.1	O25362		Bacteria	34	GH23
peptidoglycan lytic transglycosylase (MltF;PA3764)	4.2.2.n1	pubmed	Pseudomonas aeruginosa PAO1	AAG07151.1	A0A0J9X1Z1A0A1I9GEN8A0A1I9GEN9Q9HXN1	4OWD[A]4OXV[A]4OYV[A]4OZ9[A]4P0G[A]4P11[A]5A5X[A,B]5AA1[A,B,C,D]5AA2[A,B,C,D]5AA3[A,B,C,D,E,F,G,H,I,J,K,L]5AA4[A,B,C,D]	Bacteria	34	GH23
peptidoglycan lytic transglycosylase (MltF;PA3764)	4.2.2.n1	pubmed	Pseudomonas aeruginosa PAO1	NP_252453.1	A0A0J9X1Z1A0A1I9GEN8A0A1I9GEN9Q9HXN1	4OWD[A]4OXV[A]4OYV[A]4OZ9[A]4P0G[A]4P11[A]5A5X[A,B]5AA1[A,B,C,D]5AA2[A,B,C,D]5AA3[A,B,C,D,E,F,G,H,I,J,K,L]5AA4[A,B,C,D]	Bacteria	34	GH23
chitinase (ChiC;Rα-ChiC)	3.2.1.14	pubmed	Ralstonia sp. A-471	BAH10650.1	B7XCV4	3W6B[A,B,C,D]3W6C[A,B,C,D]3W6D[A,B,C,D]3W6E[A,B,C,D]3W6F[A,B,C,D]	Bacteria	34	GH23
lytic transglycosylase (MltC;SL1344_3087)	4.2.2.n1	pubmed	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	CBW19186.1	A0A0H3NLY5E1WHQ1		Bacteria	34	GH23
muramidase (SpMpgB;SPD_0912)	3.2.1.17	pubmed	Streptococcus pneumoniae D39	ABJ55097.1			Bacteria	34	GH23
muramidase (StMpg;Bstu0757)	3.2.1.17	pubmed	Streptococcus thermophilus LMG 18311	AAV60448.1			Bacteria	34	GH23
peptidoglycan lytic transglycosylase (PHIKZ144;gp144;Orf144)	4.2.2.n1	pubmed	Phikzvirus phiKZ	AAL83045.1	Q8SD18	3BKH[A]3BKV[A]	Viruses	34	GH23
endo-β-N-acetylglucosamidase (CwlG)	3.2.1.-	pubmed	Bacillus subtilis AC327	BAA08089.1	P39848		Bacteria	26	GH73
peptidoglycan hydrolase (LytG;YubE;BSU31120)	3.2.1.-	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAB15090.1	A0A6M3ZIV4O32083		Bacteria	26	GH73
peptidoglycan hydrolase (LytG;YubE;BSU31120)	3.2.1.-	pubmed	Bacillus subtilis subsp. subtilis str. 168	AIY94432.1	A0A6M3ZIV4O32083		Bacteria	26	GH73
peptidoglycan hydrolase (LytG;YubE;BSU31120)	3.2.1.-	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR83138.1	A0A6M3ZIV4O32083		Bacteria	26	GH73
peptidoglycan hydrolase (LytG;YubE;BSU31120)	3.2.1.-	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR87353.1	A0A6M3ZIV4O32083		Bacteria	26	GH73
peptidoglycan hydrolase (LytG;YubE;BSU31120)	3.2.1.-	pubmed	Bacillus subtilis subsp. subtilis str. 168	NP_390990.1	A0A6M3ZIV4O32083		Bacteria	26	GH73
endo-β-N-acetylglucosamidase (LytD;CwlG;BSU35780)	3.2.1.-	pubmed	Bacillus subtilis subsp. subtilis str. 168	AAA67857.1	A0A6M3ZGJ9P39848		Bacteria	26	GH73
endo-β-N-acetylglucosamidase (LytD;CwlG;BSU35780)	3.2.1.-	pubmed	Bacillus subtilis subsp. subtilis str. 168	AIY94892.1	A0A6M3ZGJ9P39848		Bacteria	26	GH73
endo-β-N-acetylglucosamidase (LytD;CwlG;BSU35780)	3.2.1.-	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR83616.1	A0A6M3ZGJ9P39848		Bacteria	26	GH73
endo-β-N-acetylglucosamidase (LytD;CwlG;BSU35780)	3.2.1.-	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR87831.1	A0A6M3ZGJ9P39848		Bacteria	26	GH73
endo-β-N-acetylglucosamidase (LytD;CwlG;BSU35780)	3.2.1.-	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAB15595.1	A0A6M3ZGJ9P39848		Bacteria	26	GH73
endo-β-N-acetylglucosamidase (LytD;CwlG;BSU35780)	3.2.1.-	pubmed	Bacillus subtilis subsp. subtilis str. 168	NP_391459.1	A0A6M3ZGJ9P39848		Bacteria	26	GH73
peptidoglycan hydrolase with β-N-acetylglucosaminidase specificity (AcD;CD1304)	3.2.1.-	pubmed	Clostridioides difficile 630	CAJ68161.1	Q5S4P9		Bacteria	26	GH73
peptidoglycan hydrolase with β-N-acetylglucosaminidase specificity (AcD;CD1304)	3.2.1.-	pubmed	Clostridioides difficile 630	AAV54288.1	Q5S4P9		Bacteria	26	GH73
peptidoglycan hydrolase with β-N-acetylglucosaminidase specificity (AcD;CD1304)	3.2.1.-	pubmed	Clostridioides difficile 630	AJP11001.1	Q5S4P9		Bacteria	26	GH73
peptidoglycan hydrolase with β-N-acetylglucosaminidase specificity / autolysin (Acp;CPE1231)	3.2.1.-	pubmed	Clostridium perfringens str. 13	BAB80937.1	D2KAF8Q8XL11	5AZM[A]5WQW[A]	Bacteria	26	GH73
peptidoglycan hydrolase with β-N-acetylglucosaminidase specificity / autolysin (Acp;CPE1231)	3.2.1.-	pubmed	Clostridium perfringens str. 13	ADA00360.1	D2KAF8Q8XL11	5AZM[A]5WQW[A]	Bacteria	26	GH73
peptidoglycan hydrolase with β-N-acetylglucosaminidase specificity / autolysin (Acp;CPE1231)	3.2.1.-	pubmed	Clostridium perfringens str. 13	NP_562147.1	D2KAF8Q8XL11	5AZM[A]5WQW[A]	Bacteria	26	GH73
autolysin	3.2.1.-	pubmed	Enterococcus faecalis	AAA67325.1	P37710		Bacteria	26	GH73
N-acetylglucosaminidase (AtlA;EF0799;EF_0799)	3.2.1.-	pubmed	Enterococcus faecalis V583	AAO80613.1	P37710		Bacteria	26	GH73
N-acetylglucosaminidase (AtlA;EF0799;EF_0799)	3.2.1.-	pubmed	Enterococcus faecalis V583	AAR60023.1	P37710		Bacteria	26	GH73
N-acetylglucosaminidase (AtlA;EF0799;EF_0799)	3.2.1.-	pubmed	Enterococcus faecalis V583	NP_814543.1	P37710		Bacteria	26	GH73
N-acetylglucosaminidase / β-1,4-N-acetylmuramoylhydrolase (Mur2;Mur-2)	3.2.1.173.2.1.96	pubmedpubmed	Enterococcus hirae ATCC 9790	AAA24776.1	P39046		Bacteria	26	GH73
N-acetylglucosaminidase / autolysin (Acm2;lp_2645)	3.2.1.-	pubmed	Lactiplantibacillus plantarum WCFS1	CAD64901.1	F9URD9		Bacteria	26	GH73
N-acetylglucosaminidase / autolysin (Acm2;lp_2645)	3.2.1.-	pubmed	Lactiplantibacillus plantarum WCFS1	CCC79778.1	F9URD9		Bacteria	26	GH73
N-acetylglucosaminidase / autolysin (Acm2;lp_2645)	3.2.1.-	pubmed	Lactiplantibacillus plantarum WCFS1	NP_786050.1	F9URD9		Bacteria	26	GH73
N-acetylglucosaminidase / peptidoglycan hydrolase (AcmA;llmg_0280)	3.2.1.96	pubmed	Lactococcus lactis subsp. cremoris MG1363	AAC33367.1	A2RHZ5P0C2T5Q48603		Bacteria	26	GH73
N-acetylglucosaminidase / peptidoglycan hydrolase (AcmA;llmg_0280)	3.2.1.96	pubmed	Lactococcus lactis subsp. cremoris MG1363	AAB93629.1	A2RHZ5P0C2T5Q48603		Bacteria	26	GH73
