Protein Name	EC#	Reference	Organism	GenBank	Uniprot	PDB/3D	Taxonomy	Nrow_before_sepGenbank	FamilyName
α-amylase (AmyF)	3.2.1.1		Bacillus sp. WS06	AAX84031.1	Q4Z8Q4		Bacteria	100	GH13
α-amylase (AmyF)	3.2.1.1		Bacillus sp. WS06	CAZ78870.1	Q4Z8Q4		Bacteria	100	GH13
amylase-pullulanase (AapT)	3.2.1.13.2.1.41	pubmedpubmed	Bacillus sp. XAL601	BAA05832.1	Q45643		Bacteria	100	GH13
α-amylase (Amy;BYXA)	3.2.1.1		Bacillus sp. YX / YX-1	ABW87262.1	A9YDD9		Bacteria	100	GH13
oligosaccharide-producing multifunctional amylase (OPMA-N)	3.2.1.135		Bacillus sp. ZW2531-1	ABY71030.1	B0FZ47		Bacteria	100	GH13
α-amylase	3.2.1.1	pubmed	Bacillus subtilis 2633	CAA30643.1	Q45520	1BAG[A]1UA7[A]	Bacteria	100	GH13
α-amylase (Amy28)	3.2.1.1		Bacillus subtilis A28	AFQ31615.1	J9QPI9		Bacteria	100	GH13
α-amylase (AmyE)	3.2.1.1		Bacillus subtilis BF7658	ACK37366.1	B8Y1H0		Bacteria	100	GH13
α-amylase (Amy7C;Amy7D) (fragment)	3.2.1.1		Bacillus subtilis CN7	AFC90847.1	H9B4I9		Bacteria	100	GH13
α-amylase	3.2.1.1		Bacillus subtilis HA401	AAT01440.1	Q6PMJ3		Bacteria	100	GH13
oligo-α-1,6-glucosidase	3.2.1.10		Bacillus subtilis HB002	AAG23399.1	Q9F4G4		Bacteria	100	GH13
oligo-α-1,6-glucosidase	3.2.1.10		Bacillus subtilis HB002	CBF79210.1	Q9F4G4		Bacteria	100	GH13
α-amylase (AmyE)	3.2.1.1		Bacillus subtilis KCC103	ABW34932.1	A8VWC5		Bacteria	100	GH13
α-amylase	3.2.1.1		Bacillus subtilis natto IAM1212	AAA22194.1	Q45516		Bacteria	100	GH13
α-amylase (AmyE;AmyA;BSU03040)	3.2.1.1	pubmed	Bacillus subtilis subsp. subtilis str. 168	BAA08938.1	P00691		Bacteria	100	GH13
α-amylase (AmyE;AmyA;BSU03040)	3.2.1.1	pubmed	Bacillus subtilis subsp. subtilis str. 168	AIY91586.1	P00691		Bacteria	100	GH13
α-amylase (AmyE;AmyA;BSU03040)	3.2.1.1	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR80240.1	P00691		Bacteria	100	GH13
α-amylase (AmyE;AmyA;BSU03040)	3.2.1.1	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR84453.1	P00691		Bacteria	100	GH13
α-amylase (AmyE;AmyA;BSU03040)	3.2.1.1	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAA23437.1	P00691		Bacteria	100	GH13
α-amylase (AmyE;AmyA;BSU03040)	3.2.1.1	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAA26086.1	P00691		Bacteria	100	GH13
α-amylase (AmyE;AmyA;BSU03040)	3.2.1.1	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAB12098.1	P00691		Bacteria	100	GH13
α-amylase (AmyE;AmyA;BSU03040)	3.2.1.1	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAB12098.2	P00691		Bacteria	100	GH13
α-amylase (AmyE;AmyA;BSU03040)	3.2.1.1	pubmed	Bacillus subtilis subsp. subtilis str. 168	NP_388186.1	P00691		Bacteria	100	GH13
α-1,6-glucosidase (MalL;YvdL;BSU34560)	3.2.1.10	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAB15461.1	A0A6M4JPF4O06994	4M56[A,B]4M8U[A]4MAZ[A]4MB1[A]5WCZ[A,B]7LV6[A]	Bacteria	100	GH13
α-1,6-glucosidase (MalL;YvdL;BSU34560)	3.2.1.10	pubmed	Bacillus subtilis subsp. subtilis str. 168	AIY94772.1	A0A6M4JPF4O06994	4M56[A,B]4M8U[A]4MAZ[A]4MB1[A]5WCZ[A,B]7LV6[A]	Bacteria	100	GH13
α-1,6-glucosidase (MalL;YvdL;BSU34560)	3.2.1.10	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR83490.1	A0A6M4JPF4O06994	4M56[A,B]4M8U[A]4MAZ[A]4MB1[A]5WCZ[A,B]7LV6[A]	Bacteria	100	GH13
α-1,6-glucosidase (MalL;YvdL;BSU34560)	3.2.1.10	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR87705.1	A0A6M4JPF4O06994	4M56[A,B]4M8U[A]4MAZ[A]4MB1[A]5WCZ[A,B]7LV6[A]	Bacteria	100	GH13
α-1,6-glucosidase (MalL;YvdL;BSU34560)	3.2.1.10	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAB08041.1	A0A6M4JPF4O06994	4M56[A,B]4M8U[A]4MAZ[A]4MB1[A]5WCZ[A,B]7LV6[A]	Bacteria	100	GH13
α-1,6-glucosidase (MalL;YvdL;BSU34560)	3.2.1.10	pubmed	Bacillus subtilis subsp. subtilis str. 168	NP_391336.1	A0A6M4JPF4O06994	4M56[A,B]4M8U[A]4MAZ[A]4MB1[A]5WCZ[A,B]7LV6[A]	Bacteria	100	GH13
maltogenic α-amylase / neopullulanase (YvdF;BSU34620)	3.2.1.133	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAB08035.1	A0A6M4JPH5O06988		Bacteria	100	GH13
maltogenic α-amylase / neopullulanase (YvdF;BSU34620)	3.2.1.133	pubmed	Bacillus subtilis subsp. subtilis str. 168	AIY94778.1	A0A6M4JPH5O06988		Bacteria	100	GH13
maltogenic α-amylase / neopullulanase (YvdF;BSU34620)	3.2.1.133	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR83496.1	A0A6M4JPH5O06988		Bacteria	100	GH13
maltogenic α-amylase / neopullulanase (YvdF;BSU34620)	3.2.1.133	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR87711.1	A0A6M4JPH5O06988		Bacteria	100	GH13
maltogenic α-amylase / neopullulanase (YvdF;BSU34620)	3.2.1.133	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAB15467.1	A0A6M4JPH5O06988		Bacteria	100	GH13
maltogenic α-amylase / neopullulanase (YvdF;BSU34620)	3.2.1.133	pubmed	Bacillus subtilis subsp. subtilis str. 168	NP_391342.1	A0A6M4JPH5O06988		Bacteria	100	GH13
pullulanase type I / glycogen-debranching enzyme (AmyX;BSU29930)	3.2.1.41	pubmed	Bacillus subtilis subsp. subtilis str. 168	AAC00283.1	A0A6M4JN50C0SPA0O34587	2E8Y[A,B]2E8Z[A,B]2E9B[A,B]	Bacteria	100	GH13
pullulanase type I / glycogen-debranching enzyme (AmyX;BSU29930)	3.2.1.41	pubmed	Bacillus subtilis subsp. subtilis str. 168	ACH14984.1	A0A6M4JN50C0SPA0O34587	2E8Y[A,B]2E8Z[A,B]2E9B[A,B]	Bacteria	100	GH13
pullulanase type I / glycogen-debranching enzyme (AmyX;BSU29930)	3.2.1.41	pubmed	Bacillus subtilis subsp. subtilis str. 168	AIY94319.1	A0A6M4JN50C0SPA0O34587	2E8Y[A,B]2E8Z[A,B]2E9B[A,B]	Bacteria	100	GH13
pullulanase type I / glycogen-debranching enzyme (AmyX;BSU29930)	3.2.1.41	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR83021.1	A0A6M4JN50C0SPA0O34587	2E8Y[A,B]2E8Z[A,B]2E9B[A,B]	Bacteria	100	GH13
pullulanase type I / glycogen-debranching enzyme (AmyX;BSU29930)	3.2.1.41	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR87236.1	A0A6M4JN50C0SPA0O34587	2E8Y[A,B]2E8Z[A,B]2E9B[A,B]	Bacteria	100	GH13
pullulanase type I / glycogen-debranching enzyme (AmyX;BSU29930)	3.2.1.41	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAB14971.1	A0A6M4JN50C0SPA0O34587	2E8Y[A,B]2E8Z[A,B]2E9B[A,B]	Bacteria	100	GH13
pullulanase type I / glycogen-debranching enzyme (AmyX;BSU29930)	3.2.1.41	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAB14971.2	A0A6M4JN50C0SPA0O34587	2E8Y[A,B]2E8Z[A,B]2E9B[A,B]	Bacteria	100	GH13
pullulanase type I / glycogen-debranching enzyme (AmyX;BSU29930)	3.2.1.41	pubmed	Bacillus subtilis subsp. subtilis str. 168	NP_390871.1	A0A6M4JN50C0SPA0O34587	2E8Y[A,B]2E8Z[A,B]2E9B[A,B]	Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreA;BSU07810)	3.2.1.93	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAB12610.1	A0A6M3Z8J1P39795		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreA;BSU07810)	3.2.1.93	pubmed	Bacillus subtilis subsp. subtilis str. 168	AIY92070.1	A0A6M3Z8J1P39795		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreA;BSU07810)	3.2.1.93	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR80734.1	A0A6M3Z8J1P39795		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreA;BSU07810)	3.2.1.93	pubmed	Bacillus subtilis subsp. subtilis str. 168	AQR84947.1	A0A6M3Z8J1P39795		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreA;BSU07810)	3.2.1.93	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAA56495.1	A0A6M3Z8J1P39795		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreA;BSU07810)	3.2.1.93	pubmed	Bacillus subtilis subsp. subtilis str. 168	CAA91015.1	A0A6M3Z8J1P39795		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreA;BSU07810)	3.2.1.93	pubmed	Bacillus subtilis subsp. subtilis str. 168	NP_388662.1	A0A6M3Z8J1P39795		Bacteria	100	GH13
α-amylase (Amy)	3.2.1.1		Bacillus subtilis SUH4-2	AAF14358.1	A8W7J1Q9R9H7		Bacteria	100	GH13
α-amylase (Amy)	3.2.1.1		Bacillus subtilis SUH4-2	ABW75769.1	A8W7J1Q9R9H7		Bacteria	100	GH13
maltogenic amylase (BbmA)	3.2.1.133		Bacillus subtilis SUH4-2	AAF23874.1	Q9R9H8		Bacteria	100	GH13
α-amylase	3.2.1.1	pubmed	Bacillus subtilis X-23	BAA31528.1	O82953		Bacteria	100	GH13
α-amylase	3.2.1.1	pubmed	Bacillus subtilis XL8	QBC17803.1	A0A411J1E3		Bacteria	100	GH13
maltogenic amylase (BTMA)	3.2.1.1333.2.1.54		Bacillus thermoalkalophilus ET2	AAT94159.1	Q68KL3		Bacteria	100	GH13
α-glucosidase activity on pNP-α-D-maltopyranoside (BcellWH2_05530;BACWH2_5225; TvaII)	3.2.1.20	pubmed	Bacteroides cellulosilyticus WH2	ALJ62728.1	A0A0P0GJC2		Bacteria	100	GH13
α-glucosidase activity on pNP-α-D-maltopyranoside (BcellWH2_05530;BACWH2_5225; TvaII)	3.2.1.20	pubmed	Bacteroides cellulosilyticus WH2	WP_029428030.1	A0A0P0GJC2		Bacteria	100	GH13
neopullulanase (SusA; BT3704; BT_3704)	3.2.1.135	pubmed	Bacteroides thetaiotaomicron VPI-5482	AAO78809.1	P71093Q8A1G0		Bacteria	100	GH13
neopullulanase (SusA; BT3704; BT_3704)	3.2.1.135	pubmed	Bacteroides thetaiotaomicron VPI-5482	AAC44670.1	P71093Q8A1G0		Bacteria	100	GH13
neopullulanase (SusA; BT3704; BT_3704)	3.2.1.135	pubmed	Bacteroides thetaiotaomicron VPI-5482	CAZ78747.1	P71093Q8A1G0		Bacteria	100	GH13
neopullulanase (SusA; BT3704; BT_3704)	3.2.1.135	pubmed	Bacteroides thetaiotaomicron VPI-5482	CAZ78867.1	P71093Q8A1G0		Bacteria	100	GH13
neopullulanase (SusA; BT3704; BT_3704)	3.2.1.135	pubmed	Bacteroides thetaiotaomicron VPI-5482	NP_812615.1	P71093Q8A1G0		Bacteria	100	GH13
α-amylase / neopullulanase (SusG; BT3698; BT_3698) (outer membrane)	3.2.1.1	pubmedpubmed	Bacteroides thetaiotaomicron VPI-5482	AAO78803.1	Q45772Q8A1G3	3K8K[A,B]3K8L[A,B]3K8M[A,B]6BS6[A,B]	Bacteria	100	GH13
α-amylase / neopullulanase (SusG; BT3698; BT_3698) (outer membrane)	3.2.1.1	pubmedpubmed	Bacteroides thetaiotaomicron VPI-5482	AAB42174.1	Q45772Q8A1G3	3K8K[A,B]3K8L[A,B]3K8M[A,B]6BS6[A,B]	Bacteria	100	GH13
α-amylase / neopullulanase (SusG; BT3698; BT_3698) (outer membrane)	3.2.1.1	pubmedpubmed	Bacteroides thetaiotaomicron VPI-5482	CAZ78746.1	Q45772Q8A1G3	3K8K[A,B]3K8L[A,B]3K8M[A,B]6BS6[A,B]	Bacteria	100	GH13
α-amylase / neopullulanase (SusG; BT3698; BT_3698) (outer membrane)	3.2.1.1	pubmedpubmed	Bacteroides thetaiotaomicron VPI-5482	NP_812609.1	Q45772Q8A1G3	3K8K[A,B]3K8L[A,B]3K8M[A,B]6BS6[A,B]	Bacteria	100	GH13
α-amylase / neopullulanase (SusG; BT3698; BT_3698) (outer membrane)	3.2.1.1	pubmedpubmed	Bacteroides thetaiotaomicron VPI-5482	AAO78803.1	Q45772Q8A1G3	3K8K[A,B]3K8L[A,B]3K8M[A,B]6BS6[A,B]	Bacteria	100	GH13
α-amylase / neopullulanase (SusG; BT3698; BT_3698) (outer membrane)	3.2.1.1	pubmedpubmed	Bacteroides thetaiotaomicron VPI-5482	AAB42174.1	Q45772Q8A1G3	3K8K[A,B]3K8L[A,B]3K8M[A,B]6BS6[A,B]	Bacteria	100	GH13
α-amylase / neopullulanase (SusG; BT3698; BT_3698) (outer membrane)	3.2.1.1	pubmedpubmed	Bacteroides thetaiotaomicron VPI-5482	CAZ78746.1	Q45772Q8A1G3	3K8K[A,B]3K8L[A,B]3K8M[A,B]6BS6[A,B]	Bacteria	100	GH13
α-amylase / neopullulanase (SusG; BT3698; BT_3698) (outer membrane)	3.2.1.1	pubmedpubmed	Bacteroides thetaiotaomicron VPI-5482	NP_812609.1	Q45772Q8A1G3	3K8K[A,B]3K8L[A,B]3K8M[A,B]6BS6[A,B]	Bacteria	100	GH13
pullulanase (PulI; BT1663; BT_1663)	3.2.1.41	pubmed	Bacteroides thetaiotaomicron VPI-5482	AAO76770.1	P71095Q8A762		Bacteria	100	GH13
pullulanase (PulI; BT1663; BT_1663)	3.2.1.41	pubmed	Bacteroides thetaiotaomicron VPI-5482	AAC44685.1	P71095Q8A762		Bacteria	100	GH13
pullulanase (PulI; BT1663; BT_1663)	3.2.1.41	pubmed	Bacteroides thetaiotaomicron VPI-5482	NP_810576.1	P71095Q8A762		Bacteria	100	GH13
branching enzyme (GlgB)	2.4.1.18		Bergeriella denitrificans	AAF04747.1	Q9RQI5		Bacteria	100	GH13
branching enzyme (GlgB)	2.4.1.18		Bergeriella denitrificans	AAQ32649.1	Q9RQI5		Bacteria	100	GH13
branching enzyme (GlgB)	2.4.1.18		Bergeriella denitrificans	AAT15256.1	Q9RQI5		Bacteria	100	GH13
branching enzyme (GlgB)	2.4.1.18		Bergeriella denitrificans	CAC22097.1	Q9RQI5		Bacteria	100	GH13
α-glucosidase (CG400_06090)	3.2.1.20	pubmed	Bifidobacteriaceae bacterium NR017	RFT33048.1			Bacteria	100	GH13
α-glucosidase (AglB;AglA;BAD_0452)	3.2.1.20	pubmed	Bifidobacterium adolescentis ATCC 15703	AAL05573.1	A1A0K0Q93CA0		Bacteria	100	GH13
α-glucosidase (AglB;AglA;BAD_0452)	3.2.1.20	pubmed	Bifidobacterium adolescentis ATCC 15703	BAF39233.1	A1A0K0Q93CA0		Bacteria	100	GH13
α-glucosidase (AglB;AglA;BAD_0452)	3.2.1.20	pubmed	Bifidobacterium adolescentis ATCC 15703	CBF79196.1	A1A0K0Q93CA0		Bacteria	100	GH13
sucrose phosphorylase (SucP;SP;BaSP)	2.4.1.7		Bifidobacterium adolescentis DSM 20083	AAO33821.1	A0ZZH6Q84HQ2	1R7A[A,B]2GDU[A,B]2GDV[A,B]5C8B[B]5M9X[B]5MAN[B]5MB2[B]6FME[A,B]	Bacteria	100	GH13
oligo α-glucosidase (AglA)	3.2.1.10	pubmed	Bifidobacterium adolescentis DSM 20083	AAK27723.1	Q9AF93		Bacteria	100	GH13
α-amylase (AmyB)	3.2.1.1		Bifidobacterium adolescentis INT-57	AAP69820.1	Q5JB42		Bacteria	100	GH13
α-1,6-glucosidase 1 (Agl1; Bbr_1855)	3.2.1.103.2.1.20		Bifidobacterium breve UCC2003	ACM89182.1	C0JP82		Bacteria	100	GH13
α-1,6-glucosidase 1 (Agl1; Bbr_1855)	3.2.1.103.2.1.20		Bifidobacterium breve UCC2003	ABE96517.1	C0JP82		Bacteria	100	GH13
α-1,6-glucosidase 2 (Agl2; Bbr_0559)	3.2.1.103.2.1.20		Bifidobacterium breve UCC2003	ACM89183.1	C0JP83		Bacteria	100	GH13
α-1,6-glucosidase 2 (Agl2; Bbr_0559)	3.2.1.103.2.1.20		Bifidobacterium breve UCC2003	ABE95255.1	C0JP83		Bacteria	100	GH13
bifunctional amylopullulanase (ApuB;Bbr_0123)	3.2.1.41		Bifidobacterium breve UCC2003	AAY89038.1	F9Y041Q0R5Z4		Bacteria	100	GH13
bifunctional amylopullulanase (ApuB;Bbr_0123)	3.2.1.41		Bifidobacterium breve UCC2003	ABE94835.1	F9Y041Q0R5Z4		Bacteria	100	GH13
bifunctional amylopullulanase (ApuB;Bbr_0123)	3.2.1.1		Bifidobacterium breve UCC2003	AAY89038.1	F9Y041Q0R5Z4		Bacteria	100	GH13
bifunctional amylopullulanase (ApuB;Bbr_0123)	3.2.1.1		Bifidobacterium breve UCC2003	ABE94835.1	F9Y041Q0R5Z4		Bacteria	100	GH13
sucrose phosphorylase (Spl;BL0536)	2.4.1.7		Bifidobacterium longum NCC2705	AAN24362.1	Q8G6U7		Bacteria	100	GH13
sucrose phosphorylase (Spl;BL0536)	2.4.1.7		Bifidobacterium longum NCC2705	NP_695726.1	Q8G6U7		Bacteria	100	GH13
sucrose phosphorylase (SplP)	2.4.1.7		Bifidobacterium longum SJ32	AAO84039.1	Q84BY1		Bacteria	100	GH13
sucrose phosphorylase (Spl)	2.4.1.7		Bifidobacterium longum subsp. longum JCM 1217	BAF62433.1	A5A8M5		Bacteria	100	GH13
maltotriose-forming α-amylase	3.2.1.13.2.1.116		Brachybacterium sp. LB25	BAE94180.1	Q1JUA3		Bacteria	100	GH13
β-cyclodextrin glycosyltransferase (Cgt)	2.4.1.19	pubmed	Brevibacillus brevis CD162	AAB65420.1	O30565		Bacteria	100	GH13
maltooligosyltrehalose synthase (TreY;BvMts)	5.4.99.15	pubmed	Brevibacterium helvolum	AAB95368.1	O52519		Bacteria	100	GH13
maltooligosyltrehalose trehalohydrolase (TreZ;BvMth)	3.2.1.141	pubmed	Brevibacterium helvolum	AAB95369.1	O52520		Bacteria	100	GH13
sucrose isomerase / trehalulose synthase (MutB)	5.4.99.11		Burkholderia ubonensis subsp. mesacidophila MX-45	ABC33903.1	M1E1F3M1E1F6M1E1F7Q2PS28	1ZJA[A,B]1ZJB[A,B]2PWD[A,B]2PWE[A,B]2PWF[A,B,C,D]2PWG[A,B]2PWH[A,B]4GI6[A,B]4GI8[A,B]4GI9[A,B]4GIA[A,B]4GIN[A]4GO8[A,B]4GO9[A,B]4H2C[A]4H7V[A,B]4H8H[A,B]4H8U[A,B]4H8V[A,B]4HA1[A,B]	Bacteria	100	GH13
sucrose isomerase / trehalulose synthase (MutB)	5.4.99.11		Burkholderia ubonensis subsp. mesacidophila MX-45	AAY69574.1	M1E1F3M1E1F6M1E1F7Q2PS28	1ZJA[A,B]1ZJB[A,B]2PWD[A,B]2PWE[A,B]2PWF[A,B,C,D]2PWG[A,B]2PWH[A,B]4GI6[A,B]4GI8[A,B]4GI9[A,B]4GIA[A,B]4GIN[A]4GO8[A,B]4GO9[A,B]4H2C[A]4H7V[A,B]4H8H[A,B]4H8U[A,B]4H8V[A,B]4HA1[A,B]	Bacteria	100	GH13
sucrose isomerase / trehalulose synthase (MutB)	5.4.99.11		Burkholderia ubonensis subsp. mesacidophila MX-45	ABT00107.1	M1E1F3M1E1F6M1E1F7Q2PS28	1ZJA[A,B]1ZJB[A,B]2PWD[A,B]2PWE[A,B]2PWF[A,B,C,D]2PWG[A,B]2PWH[A,B]4GI6[A,B]4GI8[A,B]4GI9[A,B]4GIA[A,B]4GIN[A]4GO8[A,B]4GO9[A,B]4H2C[A]4H7V[A,B]4H8H[A,B]4H8U[A,B]4H8V[A,B]4HA1[A,B]	Bacteria	100	GH13
sucrose isomerase / trehalulose synthase (MutB)	5.4.99.11		Burkholderia ubonensis subsp. mesacidophila MX-45	ACO05018.1	M1E1F3M1E1F6M1E1F7Q2PS28	1ZJA[A,B]1ZJB[A,B]2PWD[A,B]2PWE[A,B]2PWF[A,B,C,D]2PWG[A,B]2PWH[A,B]4GI6[A,B]4GI8[A,B]4GI9[A,B]4GIA[A,B]4GIN[A]4GO8[A,B]4GO9[A,B]4H2C[A]4H7V[A,B]4H8H[A,B]4H8U[A,B]4H8V[A,B]4HA1[A,B]	Bacteria	100	GH13
sucrose isomerase / trehalulose synthase (MutB)	5.4.99.11		Burkholderia ubonensis subsp. mesacidophila MX-45	CAF32995.1	M1E1F3M1E1F6M1E1F7Q2PS28	1ZJA[A,B]1ZJB[A,B]2PWD[A,B]2PWE[A,B]2PWF[A,B,C,D]2PWG[A,B]2PWH[A,B]4GI6[A,B]4GI8[A,B]4GI9[A,B]4GIA[A,B]4GIN[A]4GO8[A,B]4GO9[A,B]4H2C[A]4H7V[A,B]4H8H[A,B]4H8U[A,B]4H8V[A,B]4HA1[A,B]	Bacteria	100	GH13
palatinase / trehalulose hydrolase (MutA)	3.2.1.103.2.1.-		Burkholderia ubonensis subsp. mesacidophila MX-45	CAA02858.1	C1K2X6		Bacteria	100	GH13
palatinase / trehalulose hydrolase (MutA)	3.2.1.103.2.1.-		Burkholderia ubonensis subsp. mesacidophila MX-45	AAE36430.1	C1K2X6		Bacteria	100	GH13
palatinase / trehalulose hydrolase (MutA)	3.2.1.103.2.1.-		Burkholderia ubonensis subsp. mesacidophila MX-45	AAY69575.1	C1K2X6		Bacteria	100	GH13
palatinase / trehalulose hydrolase (MutA)	3.2.1.103.2.1.-		Burkholderia ubonensis subsp. mesacidophila MX-45	ACO05017.1	C1K2X6		Bacteria	100	GH13
palatinase / trehalulose hydrolase (MutA)	3.2.1.103.2.1.-		Burkholderia ubonensis subsp. mesacidophila MX-45	ACO05017.2	C1K2X6		Bacteria	100	GH13
α-amylase (AmyA) (Amy13B)	3.2.1.1		Butyrivibrio fibrisolvens 16/4	CAE17325.1	Q70JA8V5ISH0		Bacteria	100	GH13
α-amylase (AmyA) (Amy13B)	3.2.1.1		Butyrivibrio fibrisolvens 16/4	CBK74052.1	Q70JA8V5ISH0		Bacteria	100	GH13
α-amylase (AmyA)	3.2.1.1	pubmed	Butyrivibrio fibrisolvens H17C	AAA23005.1	P30269		Bacteria	100	GH13
branching-enzyme (GlgB)	2.4.1.18	pubmed	Butyrivibrio fibrisolvens H17C	AAA23007.1	P30539		Bacteria	100	GH13
α-maltosyltransferase (MTase;Athe_0143;cbes0143)	2.4.1.-		Caldicellulosiruptor bescii DSM 6725	ACM59297.1	B9MLT9		Bacteria	100	GH13
[retaining] α-1,4-glucan branching enzyme (Athe_0558)	2.4.1.18		Caldicellulosiruptor bescii DSM 6725	ACM59684.1			Bacteria	100	GH13
pullulanase type I (PulA)	3.2.1.41	pubmed	Caldicellulosiruptor saccharolyticus	AAB06264.1	Q59319		Bacteria	100	GH13
sucrose hydrolase (SucB; CcSH; CCNA_01193)	3.2.1.48	pubmed	Caulobacter vibrioides NA1000	ACL94658.2			Bacteria	100	GH13
sucrose hydrolase (SucB; CcSH; CCNA_01193)	3.2.1.48	pubmed	Caulobacter vibrioides NA1000	ACL94658.1			Bacteria	100	GH13
sucrose hydrolase (SucB; CcSH; CCNA_01193)	3.2.1.48	pubmed	Caulobacter vibrioides NA1000	YP_002516566.2			Bacteria	100	GH13
α-amylase (AmyA;AmyP;CAP0168)	3.2.1.1	pubmed	Clostridium acetobutylicum ATCC 824	AAD47072.1	P23671		Bacteria	100	GH13
α-amylase (AmyA;AmyP;CAP0168)	3.2.1.1	pubmed	Clostridium acetobutylicum ATCC 824	AAA63759.1	P23671		Bacteria	100	GH13
α-amylase (AmyA;AmyP;CAP0168)	3.2.1.1	pubmed	Clostridium acetobutylicum ATCC 824	AAA63759.2	P23671		Bacteria	100	GH13
α-amylase (AmyA;AmyP;CAP0168)	3.2.1.1	pubmed	Clostridium acetobutylicum ATCC 824	AAK76913.1	P23671		Bacteria	100	GH13
α-amylase (AmyA;AmyP;CAP0168)	3.2.1.1	pubmed	Clostridium acetobutylicum ATCC 824	NP_149331.1	P23671		Bacteria	100	GH13
maltogenic α-amylase (CoMA)	3.2.1.133	pubmed	Corallococcus sp. EGB	AVC05420.1	A0A2L1CF09		Bacteria	100	GH13
maltohexaose-forming α-amylase (AmyM)	3.2.1.98	pubmed	Corallococcus sp. EGB	AII00648.1	A0A076EBZ6		Bacteria	100	GH13
isoamylase (GlgX;Cgl2107;cg2310)	3.2.1.68		Corynebacterium glutamicum ATCC 13032	BAB99500.1	Q8NNT0		Bacteria	100	GH13
isoamylase (GlgX;Cgl2107;cg2310)	3.2.1.68		Corynebacterium glutamicum ATCC 13032	ACC05670.1	Q8NNT0		Bacteria	100	GH13
isoamylase (GlgX;Cgl2107;cg2310)	3.2.1.68		Corynebacterium glutamicum ATCC 13032	ACH05486.1	Q8NNT0		Bacteria	100	GH13
isoamylase (GlgX;Cgl2107;cg2310)	3.2.1.68		Corynebacterium glutamicum ATCC 13032	ACH05487.1	Q8NNT0		Bacteria	100	GH13
isoamylase (GlgX;Cgl2107;cg2310)	3.2.1.68		Corynebacterium glutamicum ATCC 13032	CAC25858.1	Q8NNT0		Bacteria	100	GH13
isoamylase (GlgX;Cgl2107;cg2310)	3.2.1.68		Corynebacterium glutamicum ATCC 13032	CAC25859.1	Q8NNT0		Bacteria	100	GH13
isoamylase (GlgX;Cgl2107;cg2310)	3.2.1.68		Corynebacterium glutamicum ATCC 13032	CAF20443.1	Q8NNT0		Bacteria	100	GH13
isoamylase (GlgX;Cgl2107;cg2310)	3.2.1.68		Corynebacterium glutamicum ATCC 13032	CAK31208.1	Q8NNT0		Bacteria	100	GH13
isoamylase (GlgX;Cgl2107;cg2310)	3.2.1.68		Corynebacterium glutamicum ATCC 13032	CAK31209.1	Q8NNT0		Bacteria	100	GH13
isoamylase (GlgX;Cgl2107;cg2310)	3.2.1.68		Corynebacterium glutamicum ATCC 13032	CCH25246.1	Q8NNT0		Bacteria	100	GH13
isoamylase (GlgX;Cgl2107;cg2310)	3.2.1.68		Corynebacterium glutamicum ATCC 13032	NP_601306.1	Q8NNT0		Bacteria	100	GH13
maltooligosyl trehalose synthase (TreY;CgI2118;cg2323)	5.4.99.15	pubmed	Corynebacterium glutamicum ATCC 13032	BAB99511.1	Q8NNR9		Bacteria	100	GH13
maltooligosyl trehalose synthase (TreY;CgI2118;cg2323)	5.4.99.15	pubmed	Corynebacterium glutamicum ATCC 13032	ABY16668.1	Q8NNR9		Bacteria	100	GH13
maltooligosyl trehalose synthase (TreY;CgI2118;cg2323)	5.4.99.15	pubmed	Corynebacterium glutamicum ATCC 13032	CAD43536.1	Q8NNR9		Bacteria	100	GH13
